Fragment,Type,Fragment Mass,Glycan
YY-Hex7HexNAc7dHex1,YY,3336.682448037,73511
YY-Hex7HexNAc6dHex1,YY,3091.556125314,73511
YY-Hex5HexNAc5dHex1,YY,2438.23025534699,73511
YY-Hex6HexNAc7dHex1,YY,3132.58267441499,73511
YY-Hex6HexNAc6dHex1,YY,2887.456351692,73511
YY-Hex4HexNAc5dHex1,YY,2234.130481725,73511
YY-Hex5HexNAc7dHex1,YY,2928.482900793,73511
YY-Hex5HexNAc6dHex1,YY,2683.35657806999,73511
YY-Hex6HexNAc7NeuAc1dHex1,YY,3493.75634125999,73511
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.63001853699,73511
YY-Hex3HexNAc5dHex1,YY,2030.030708103,73511
YY-Hex5HexNAc5dHex1,YY,2438.23025534699,73511
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.63001853699,73511
YY-Hex6HexNAc5NeuAc1dHex1,YY,3003.503695814,73511
YY-Hex3HexNAc4dHex1,YY,1784.90438538,73511
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,73511
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,73511
YY-Hex1HexNAc3dHex1,YY,1131.57851541299,73511
Y-Hex8HexNAc6NeuAc1dHex1,Y,3670.845215845,73511
YY-Hex8HexNAc6NeuAc1,YY,3482.740356845,73511
YY-Hex8HexNAc6dHex1,YY,3295.655898936,73511
YY-Hex7HexNAc6dHex1,YY,3091.556125314,73511
YY-Hex6HexNAc6dHex1,YY,2887.456351692,73511
YY-Hex6HexNAc5dHex1,YY,2642.330028969,73511
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73511
YY-Hex7HexNAc5NeuAc1dHex1,YY,3207.603469436,73511
YY-Hex4HexNAc4dHex1,YY,1989.004159002,73511
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73511
YY-Hex7HexNAc5NeuAc1dHex1,YY,3207.603469436,73511
YY-Hex5HexNAc4NeuAc1dHex1,YY,2554.27759946899,73511
Y-HexNAc2dHex1,Y,696.368069132,73511
YY-HexNAc2,YY,508.263210132,73511
Y-HexNAc1dHex1,Y,451.241746409,73511
YY-HexNAc1,YY,263.136887409,73511
NeuAc1-B,B,375.189316908999,73513
Hex1-B,B,218.115423685999,73513
Hex1NeuAc1-B,B,579.289090531,73513
Y-Hex1-B,BY,204.099773622,73513
Hex8HexNAc6NeuAc3-B,B,4201.092775913,73513
Y-Hex8HexNAc6NeuAc2-B,BY,3825.90345900399,73513
Y-Hex8HexNAc6NeuAc2-B,BY,3825.903459004,73513
Y-Hex7HexNAc6NeuAc2-B,BY,3621.803685382,73513
Y-Hex7HexNAc5NeuAc2-B,BY,3376.67736265899,73513
Y-Hex5HexNAc4NeuAc1-B,BY,2362.177825847,73513
Y-Hex8HexNAc6NeuAc2-B,BY,3825.903459004,73513
Y-Hex7HexNAc6NeuAc2-B,BY,3621.803685382,73513
Y-Hex7HexNAc5NeuAc2-B,BY,3376.67736265899,73513
Y-Hex7HexNAc6NeuAc3-B,BY,3982.977352227,73513
Y-Hex7HexNAc5NeuAc3-B,BY,3737.851029504,73513
Y-Hex5HexNAc4NeuAc2-B,BY,2723.351492692,73513
Y-Hex7HexNAc6NeuAc3-B,BY,3982.97735222699,73513
Y-Hex7HexNAc5NeuAc3-B,BY,3737.851029504,73513
Y-HexNAc1-B,BY,245.126322723,73513
Hex8HexNAc5NeuAc3-B,B,3955.96645319,73513
Y-Hex8HexNAc5NeuAc2-B,BY,3580.77713628099,73513
Y-Hex7HexNAc5NeuAc2-B,BY,3376.67736265899,73513
Y-Hex7HexNAc4NeuAc2-B,BY,3131.55103993599,73513
Y-Hex5HexNAc3NeuAc1-B,BY,2117.05150312399,73513
Y-Hex8HexNAc5NeuAc2-B,BY,3580.777136281,73513
Y-Hex7HexNAc5NeuAc2-B,BY,3376.67736265899,73513
Y-Hex7HexNAc4NeuAc2-B,BY,3131.55103993599,73513
Y-Hex7HexNAc5NeuAc3-B,BY,3737.851029504,73513
Y-Hex7HexNAc4NeuAc3-B,BY,3492.724706781,73513
Y-Hex5HexNAc3NeuAc2-B,BY,2478.225169969,73513
Y-Hex7HexNAc5NeuAc3-B,BY,3737.85102950399,73513
Y-Hex7HexNAc4NeuAc3-B,BY,3492.724706781,73513
dHex1-B,B,188.104858999999,73513
Hex1HexNAc1-B,B,463.241746409,73513
Hex1HexNAc1NeuAc1-B,B,824.415413254,73513
Y-Hex1HexNAc1-B,BY,449.226096345,73513
Y-HexNAc1-B,BY,245.126322723,73513
Hex3HexNAc2NeuAc1-B,B,1477.741283221,73513
Y-Hex3HexNAc2-B,BY,1102.551966312,73513
Y-Hex2HexNAc2-B,BY,898.45219269,73513
Y-Hex2HexNAc1-B,BY,653.325869967,73513
Hex3HexNAc2NeuAc2-B,B,1838.914950066,73513
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,73513
Y-Hex2HexNAc2NeuAc1-B,BY,1259.625859535,73513
Y-Hex2HexNAc1NeuAc1-B,BY,1014.499536812,73513
Hex8HexNAc7NeuAc3dHex1,NA,4652.33452232199,73513
Y-Hex8HexNAc7NeuAc3,Y,4464.22966332199,73513
Y-Hex8HexNAc7NeuAc2dHex1,Y,4277.14520541299,73513
YY-Hex8HexNAc7NeuAc2,YY,4089.040346413,73513
Y-Hex7HexNAc7NeuAc2dHex1,Y,4073.045431791,73513
YY-Hex7HexNAc7NeuAc2,YY,3884.940572791,73513
Y-Hex7HexNAc6NeuAc2dHex1,Y,3827.919109068,73513
YY-Hex7HexNAc6NeuAc2,YY,3639.814250068,73513
YY-Hex8HexNAc7NeuAc1dHex1,YY,3901.955888504,73513
YY-Hex7HexNAc7NeuAc1dHex1,YY,3697.856114882,73513
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73513
YY-Hex6HexNAc7NeuAc1dHex1,YY,3493.75634125999,73513
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,73513
YY-Hex6HexNAc5NeuAc1dHex1,YY,3003.503695814,73513
Y-Hex5HexNAc5NeuAc1dHex1,Y,2813.419572256,73513
YY-Hex5HexNAc5NeuAc1,YY,2625.314713256,73513
Y-Hex8HexNAc7NeuAc2dHex1,Y,4277.14520541299,73513
YY-Hex8HexNAc7NeuAc2,YY,4089.040346413,73513
YY-Hex8HexNAc7NeuAc1dHex1,YY,3901.955888504,73513
YY-Hex7HexNAc7NeuAc1dHex1,YY,3697.856114882,73513
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73513
YY-Hex5HexNAc5dHex1,YY,2438.23025534699,73513
Y-Hex7HexNAc7NeuAc2dHex1,Y,4073.045431791,73513
YY-Hex7HexNAc7NeuAc2,YY,3884.940572791,73513
YY-Hex7HexNAc7NeuAc1dHex1,YY,3697.856114882,73513
YY-Hex6HexNAc7NeuAc1dHex1,YY,3493.75634125999,73513
YY-Hex6HexNAc7NeuAc1dHex1,YY,3493.7563412600002,73513
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,73513
YY-Hex4HexNAc5dHex1,YY,2234.13048172499,73513
Y-Hex7HexNAc6NeuAc2dHex1,Y,3827.919109068,73513
YY-Hex7HexNAc6NeuAc2,YY,3639.814250068,73513
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73513
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,73513
YY-Hex6HexNAc5NeuAc1dHex1,YY,3003.503695814,73513
YY-Hex4HexNAc4dHex1,YY,1989.004159002,73513
Y-Hex7HexNAc7NeuAc3dHex1,Y,4434.219098636,73513
YY-Hex7HexNAc7NeuAc3,YY,4246.114239636,73513
Y-Hex7HexNAc6NeuAc3dHex1,Y,4189.092775913,73513
YY-Hex7HexNAc6NeuAc3,YY,4000.987916913,73513
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73513
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73513
YY-Hex6HexNAc7NeuAc2dHex1,YY,3854.930008105,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,73513
Y-Hex5HexNAc5NeuAc2dHex1,Y,3174.593239101,73513
YY-Hex5HexNAc5NeuAc2,YY,2986.488380101,73513
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73513
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.0297817270002,73513
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73513
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,73513
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.403922192,73513
YY-Hex6HexNAc7NeuAc2dHex1,YY,3854.930008105,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,73513
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.677362659,73513
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,73513
YY-Hex2HexNAc3dHex1,YY,1335.678289035,73513
Y-Hex7HexNAc7NeuAc3dHex1,Y,4434.21909863599,73513
YY-Hex7HexNAc7NeuAc3,YY,4246.11423963599,73513
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73513
YY-Hex6HexNAc7NeuAc2dHex1,YY,3854.930008105,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,73513
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73513
YY-Hex6HexNAc7NeuAc2dHex1,YY,3854.930008105,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex6HexNAc7NeuAc3dHex1,YY,4216.10367495,73513
YY-Hex6HexNAc6NeuAc3dHex1,YY,3970.977352227,73513
YY-Hex4HexNAc5NeuAc2dHex1,YY,2956.477815415,73513
Y-Hex7HexNAc6NeuAc3dHex1,Y,4189.092775913,73513
YY-Hex7HexNAc6NeuAc3,YY,4000.987916913,73513
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.90345900399,73513
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,73513
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,73513
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73513
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73513
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,73513
YY-Hex6HexNAc6NeuAc3dHex1,YY,3970.977352227,73513
YY-Hex6HexNAc5NeuAc3dHex1,YY,3725.851029504,73513
YY-Hex4HexNAc4NeuAc2dHex1,YY,2711.351492692,73513
Y-HexNAc2dHex1,Y,696.368069132,73513
YY-HexNAc2,YY,508.263210132,73513
Y-HexNAc1dHex1,Y,451.241746409,73513
YY-HexNAc1,YY,263.136887409,73513
NeuAc1-B,B,375.189316908999,73514
Hex1-B,B,218.115423685999,73514
Hex1NeuAc1-B,B,579.289090531,73514
Y-Hex1-B,BY,204.099773622,73514
Hex8HexNAc6NeuAc4-B,B,4562.26644275799,73514
Y-Hex8HexNAc6NeuAc3-B,BY,4187.07712584899,73514
Y-Hex7HexNAc6NeuAc3-B,BY,3982.977352227,73514
Y-Hex7HexNAc5NeuAc3-B,BY,3737.851029504,73514
Y-Hex5HexNAc4NeuAc2-B,BY,2723.351492692,73514
Y-Hex7HexNAc6NeuAc4-B,BY,4344.151019072,73514
Y-Hex7HexNAc5NeuAc4-B,BY,4099.024696349,73514
Y-HexNAc1-B,BY,245.126322723,73514
Hex8HexNAc5NeuAc4-B,B,4317.14012003499,73514
Y-Hex8HexNAc5NeuAc3-B,BY,3941.95080312599,73514
Y-Hex7HexNAc5NeuAc3-B,BY,3737.851029504,73514
Y-Hex7HexNAc4NeuAc3-B,BY,3492.724706781,73514
Y-Hex5HexNAc3NeuAc2-B,BY,2478.225169969,73514
Y-Hex7HexNAc5NeuAc4-B,BY,4099.024696349,73514
Y-Hex7HexNAc4NeuAc4-B,BY,3853.89837362599,73514
dHex1-B,B,188.104858999999,73514
Hex1HexNAc1-B,B,463.241746409,73514
Hex1HexNAc1NeuAc1-B,B,824.415413254,73514
Y-Hex1HexNAc1-B,BY,449.226096345,73514
Y-HexNAc1-B,BY,245.126322723,73514
Hex3HexNAc2NeuAc2-B,B,1838.914950066,73514
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,73514
Y-Hex2HexNAc2NeuAc1-B,BY,1259.625859535,73514
Y-Hex2HexNAc1NeuAc1-B,BY,1014.499536812,73514
Hex8HexNAc7NeuAc4dHex1,NA,5013.50818916699,73514
Y-Hex8HexNAc7NeuAc4,Y,4825.40333016699,73514
Y-Hex8HexNAc7NeuAc3dHex1,Y,4638.31887225799,73514
YY-Hex8HexNAc7NeuAc3,YY,4450.21401325799,73514
Y-Hex7HexNAc7NeuAc3dHex1,Y,4434.219098636,73514
YY-Hex7HexNAc7NeuAc3,YY,4246.114239636,73514
Y-Hex7HexNAc6NeuAc3dHex1,Y,4189.092775913,73514
YY-Hex7HexNAc6NeuAc3,YY,4000.987916913,73514
YY-Hex8HexNAc7NeuAc2dHex1,YY,4263.129555349,73514
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73514
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73514
YY-Hex6HexNAc7NeuAc2dHex1,YY,3854.930008105,73514
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73514
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,73514
Y-Hex5HexNAc5NeuAc2dHex1,Y,3174.593239101,73514
YY-Hex5HexNAc5NeuAc2,YY,2986.488380101,73514
YY-Hex8HexNAc7NeuAc2dHex1,YY,4263.129555349,73514
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73514
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.0297817270002,73514
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73514
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,73514
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.403922192,73514
YY-Hex6HexNAc7NeuAc2dHex1,YY,3854.930008105,73514
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73514
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73514
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,73514
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.677362659,73514
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,73514
YY-Hex2HexNAc3dHex1,YY,1335.678289035,73514
Y-Hex7HexNAc7NeuAc4dHex1,Y,4795.39276548099,73514
YY-Hex7HexNAc7NeuAc4,YY,4607.28790648099,73514
YY-Hex7HexNAc7NeuAc3dHex1,YY,4420.203448572,73514
YY-Hex6HexNAc7NeuAc3dHex1,YY,4216.10367495,73514
YY-Hex6HexNAc6NeuAc3dHex1,YY,3970.977352227,73514
YY-Hex4HexNAc5NeuAc2dHex1,YY,2956.477815415,73514
Y-Hex7HexNAc6NeuAc4dHex1,Y,4550.26644275799,73514
YY-Hex7HexNAc6NeuAc4,YY,4362.16158375799,73514
YY-Hex7HexNAc6NeuAc3dHex1,YY,4175.07712584899,73514
YY-Hex6HexNAc6NeuAc3dHex1,YY,3970.977352227,73514
YY-Hex6HexNAc5NeuAc3dHex1,YY,3725.851029504,73514
YY-Hex4HexNAc4NeuAc2dHex1,YY,2711.351492692,73514
Y-HexNAc2dHex1,Y,696.368069132,73514
YY-HexNAc2,YY,508.263210132,73514
Y-HexNAc1dHex1,Y,451.241746409,73514
YY-HexNAc1,YY,263.136887409,73514
NeuAc1-B,B,375.189316908999,73522
Hex1-B,B,218.115423685999,73522
Hex1NeuAc1-B,B,579.289090531,73522
Y-Hex1-B,BY,204.099773622,73522
Hex8HexNAc6NeuAc2dHex1-B,B,4014.008318004,73522
Y-Hex8HexNAc6NeuAc1dHex1-B,BY,3638.81900109499,73522
Y-Hex8HexNAc6NeuAc1dHex1-B,BY,3638.819001095,73522
Y-Hex7HexNAc6NeuAc1dHex1-B,BY,3434.719227473,73522
Y-Hex7HexNAc5NeuAc1dHex1-B,BY,3189.59290475,73522
Y-Hex5HexNAc4dHex1-B,BY,2175.093367938,73522
Y-Hex7HexNAc6NeuAc2dHex1-B,BY,3795.892894318,73522
Y-Hex7HexNAc5NeuAc2dHex1-B,BY,3550.766571595,73522
Y-Hex8HexNAc6NeuAc2-B,BY,3825.903459004,73522
Y-Hex7HexNAc6NeuAc2dHex1-B,BY,3795.892894318,73522
Y-Hex7HexNAc5NeuAc2-B,BY,3376.67736265899,73522
Y-Hex5HexNAc4NeuAc2-B,BY,2723.351492692,73522
Y-Hex7HexNAc6NeuAc2dHex1-B,BY,3795.892894318,73522
Y-Hex7HexNAc5NeuAc2dHex1-B,BY,3550.766571595,73522
Y-HexNAc1-B,BY,245.126322723,73522
Hex8HexNAc5NeuAc2dHex1-B,B,3768.881995281,73522
Y-Hex8HexNAc5NeuAc1dHex1-B,BY,3393.69267837199,73522
Y-Hex7HexNAc5NeuAc1dHex1-B,BY,3189.59290475,73522
Y-Hex7HexNAc4NeuAc1dHex1-B,BY,2944.46658202699,73522
Y-Hex5HexNAc3dHex1-B,BY,1929.967045215,73522
Y-Hex7HexNAc5NeuAc2dHex1-B,BY,3550.76657159499,73522
Y-Hex7HexNAc4NeuAc2dHex1-B,BY,3305.640248872,73522
Y-Hex8HexNAc5NeuAc2-B,BY,3580.777136281,73522
Y-Hex7HexNAc5NeuAc2dHex1-B,BY,3550.76657159499,73522
Y-Hex7HexNAc4NeuAc2-B,BY,3131.55103993599,73522
Y-Hex5HexNAc3NeuAc2-B,BY,2478.225169969,73522
Y-Hex7HexNAc5NeuAc2dHex1-B,BY,3550.76657159499,73522
Y-Hex7HexNAc4NeuAc2dHex1-B,BY,3305.640248872,73522
dHex1-B,B,188.104858999999,73522
Hex1HexNAc1dHex1-B,B,637.330955345,73522
Y-Hex1HexNAc1-B,BY,449.226096345,73522
Y-HexNAc1dHex1-B,BY,419.215531658999,73522
Hex1HexNAc1-B,B,463.241746409,73522
Hex1HexNAc1NeuAc1-B,B,824.415413254,73522
Y-Hex1HexNAc1-B,BY,449.226096345,73522
Y-HexNAc1-B,BY,245.126322723,73522
Hex3HexNAc2dHex1-B,B,1290.656825312,73522
Y-Hex2HexNAc2dHex1-B,BY,1072.541401626,73522
Y-Hex2HexNAc1dHex1-B,BY,827.415078903,73522
Y-Hex3HexNAc2-B,BY,1102.551966312,73522
Y-Hex2HexNAc2dHex1-B,BY,1072.541401626,73522
Y-Hex2HexNAc1-B,BY,653.325869967,73522
Hex3HexNAc2NeuAc2-B,B,1838.914950066,73522
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,73522
Y-Hex2HexNAc2NeuAc1-B,BY,1259.625859535,73522
Y-Hex2HexNAc1NeuAc1-B,BY,1014.499536812,73522
Hex8HexNAc7NeuAc2dHex2,NA,4465.250064413,73522
Y-Hex8HexNAc7NeuAc2dHex1,Y,4277.14520541299,73522
Y-Hex8HexNAc7NeuAc1dHex2,Y,4090.060747504,73522
YY-Hex8HexNAc7NeuAc1dHex1,YY,3901.955888504,73522
YY-Hex8HexNAc7NeuAc1dHex1,YY,3901.955888504,73522
Y-Hex7HexNAc7NeuAc1dHex2,Y,3885.960973882,73522
YY-Hex7HexNAc7NeuAc1dHex1,YY,3697.856114882,73522
Y-Hex7HexNAc6NeuAc1dHex2,Y,3640.834651159,73522
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73522
YY-Hex8HexNAc7dHex2,YY,3714.871430595,73522
YY-Hex7HexNAc7dHex2,YY,3510.771656973,73522
YY-Hex7HexNAc6dHex2,YY,3265.64533425,73522
YY-Hex6HexNAc7dHex2,YY,3306.671883351,73522
YY-Hex6HexNAc6dHex2,YY,3061.545560628,73522
YY-Hex6HexNAc5dHex2,YY,2816.419237905,73522
Y-Hex5HexNAc5dHex2,Y,2626.335114347,73522
YY-Hex5HexNAc5dHex1,YY,2438.230255347,73522
Y-Hex7HexNAc7NeuAc2dHex2,Y,4247.13464072699,73522
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.0297817270002,73522
YY-Hex7HexNAc7NeuAc1dHex2,YY,3871.945323818,73522
YY-Hex6HexNAc7NeuAc1dHex2,YY,3667.845550196,73522
YY-Hex6HexNAc6NeuAc1dHex2,YY,3422.719227473,73522
YY-Hex4HexNAc5dHex2,YY,2408.21969066099,73522
Y-Hex7HexNAc6NeuAc2dHex2,Y,4002.008318004,73522
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73522
YY-Hex7HexNAc6NeuAc1dHex2,YY,3626.81900109499,73522
YY-Hex7HexNAc6NeuAc1dHex2,YY,3626.819001095,73522
YY-Hex6HexNAc6NeuAc1dHex2,YY,3422.719227473,73522
YY-Hex6HexNAc5NeuAc1dHex2,YY,3177.59290475,73522
YY-Hex4HexNAc4dHex2,YY,2163.093367938,73522
Y-Hex8HexNAc7NeuAc2dHex1,Y,4277.14520541299,73522
YY-Hex8HexNAc7NeuAc2,YY,4089.040346413,73522
YY-Hex8HexNAc7NeuAc1dHex1,YY,3901.955888504,73522
YY-Hex7HexNAc7NeuAc1dHex1,YY,3697.856114882,73522
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73522
YY-Hex5HexNAc5dHex1,YY,2438.23025534699,73522
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73522
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73522
Y-Hex7HexNAc7NeuAc2dHex2,Y,4247.13464072699,73522
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.0297817270002,73522
YY-Hex7HexNAc7NeuAc1dHex2,YY,3871.945323818,73522
YY-Hex6HexNAc7NeuAc1dHex2,YY,3667.845550196,73522
YY-Hex6HexNAc6NeuAc1dHex2,YY,3422.719227473,73522
YY-Hex4HexNAc5dHex2,YY,2408.21969066099,73522
YY-Hex6HexNAc7NeuAc2dHex2,YY,4029.019217041,73522
YY-Hex6HexNAc6NeuAc2dHex2,YY,3783.892894318,73522
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73522
Y-Hex7HexNAc6NeuAc2dHex1,Y,3827.919109068,73522
YY-Hex7HexNAc6NeuAc2,YY,3639.814250068,73522
YY-Hex7HexNAc6NeuAc1dHex1,YY,3452.729792159,73522
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,73522
YY-Hex6HexNAc5NeuAc1dHex1,YY,3003.503695814,73522
YY-Hex4HexNAc4dHex1,YY,1989.004159002,73522
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73522
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,73522
Y-Hex5HexNAc5NeuAc2dHex1,Y,3174.593239101,73522
YY-Hex5HexNAc5NeuAc2,YY,2986.488380101,73522
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,73522
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.403922192,73522
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,73522
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,73522
YY-Hex2HexNAc3dHex1,YY,1335.678289035,73522
Y-Hex7HexNAc7NeuAc2dHex2,Y,4247.13464072699,73522
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.0297817270002,73522
YY-Hex7HexNAc7NeuAc1dHex2,YY,3871.945323818,73522
YY-Hex6HexNAc7NeuAc1dHex2,YY,3667.845550196,73522
YY-Hex6HexNAc6NeuAc1dHex2,YY,3422.719227473,73522
YY-Hex4HexNAc5dHex2,YY,2408.219690661,73522
YY-Hex6HexNAc7NeuAc2dHex2,YY,4029.01921704099,73522
YY-Hex6HexNAc6NeuAc2dHex2,YY,3783.892894318,73522
YY-Hex7HexNAc7NeuAc2dHex1,YY,4059.02978172699,73522
YY-Hex6HexNAc7NeuAc2dHex2,YY,4029.01921704099,73522
YY-Hex6HexNAc6NeuAc2dHex1,YY,3609.803685382,73522
YY-Hex4HexNAc5NeuAc2dHex1,YY,2956.477815415,73522
Y-Hex7HexNAc6NeuAc2dHex2,Y,4002.008318004,73522
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73522
YY-Hex7HexNAc6NeuAc1dHex2,YY,3626.81900109499,73522
YY-Hex7HexNAc6NeuAc1dHex2,YY,3626.819001095,73522
YY-Hex6HexNAc6NeuAc1dHex2,YY,3422.719227473,73522
YY-Hex6HexNAc5NeuAc1dHex2,YY,3177.59290475,73522
YY-Hex4HexNAc4dHex2,YY,2163.093367938,73522
YY-Hex6HexNAc6NeuAc2dHex2,YY,3783.892894318,73522
YY-Hex6HexNAc5NeuAc2dHex2,YY,3538.766571595,73522
YY-Hex7HexNAc6NeuAc2dHex1,YY,3813.903459004,73522
YY-Hex6HexNAc6NeuAc2dHex2,YY,3783.892894318,73522
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,73522
YY-Hex4HexNAc4NeuAc2dHex1,YY,2711.351492692,73522
Y-HexNAc2dHex1,Y,696.368069132,73522
YY-HexNAc2,YY,508.263210132,73522
Y-HexNAc1dHex1,Y,451.241746409,73522
YY-HexNAc1,YY,263.136887409,73522
Hex1HexNAc1NeuAc1-B,B,824.415413254,73524
Y-Hex1HexNAc1-B,BY,449.226096345,73524
Y-HexNAc1-B,BY,245.126322723,73524
NeuAc1-B,B,375.189316908999,73524
Hex2HexNAc1NeuAc1-B,B,1028.515186876,73524
Y-Hex2HexNAc1-B,BY,653.325869967,73524
Y-Hex1HexNAc1-B,BY,449.226096345,73524
Y-Hex1-B,BY,204.099773622,73524
Hex1NeuAc1-B,B,579.289090531,73524
Y-Hex1-B,BY,204.099773622,73524
Hex8HexNAc6NeuAc4dHex1-B,B,4736.355651694,73524
Y-Hex8HexNAc6NeuAc3dHex1-B,BY,4361.166334785,73524
Y-Hex7HexNAc6NeuAc3dHex1-B,BY,4157.066561163,73524
Y-Hex7HexNAc5NeuAc3dHex1-B,BY,3911.94023844,73524
Y-Hex5HexNAc4NeuAc2dHex1-B,BY,2897.440701628,73524
Y-Hex8HexNAc6NeuAc3dHex1-B,BY,4361.166334785,73524
Y-Hex7HexNAc6NeuAc3dHex1-B,BY,4157.066561163,73524
Y-Hex7HexNAc5NeuAc3dHex1-B,BY,3911.94023844,73524
Y-Hex8HexNAc6NeuAc4-B,BY,4548.250792694,73524
Y-Hex8HexNAc6NeuAc3dHex1-B,BY,4361.166334785,73524
Y-Hex7HexNAc6NeuAc3dHex1-B,BY,4157.06656116299,73524
Y-Hex7HexNAc5NeuAc3dHex1-B,BY,3911.94023844,73524
Y-Hex6HexNAc5NeuAc3dHex1-B,BY,3707.840464818,73524
Y-Hex6HexNAc4NeuAc3-B,BY,3288.624933159,73524
Y-Hex4HexNAc3NeuAc2-B,BY,2274.125396347,73524
Y-HexNAc1-B,BY,245.126322723,73524
Hex8HexNAc5NeuAc4dHex1-B,B,4491.229328971,73524
Y-Hex8HexNAc5NeuAc3dHex1-B,BY,4116.040012062,73524
Y-Hex7HexNAc5NeuAc3dHex1-B,BY,3911.94023844,73524
